tdid,score
048d526a-bc46-4fa4-8085-3d6669bac5a6,0.0
048d7d6c-7825-490f-9382-406edd644e31,0.0
048db21f-d8d8-413f-9afa-121b8fec0d46,0.0
048fa80a-3921-4569-a68e-40ef2c88f033,0.0
0490841a-bb83-4f01-a4b8-f700b4e98684,0.0
049484fe-dacc-464a-8a23-08c2bf6b09e7,0.0
04973627-6fbc-4186-9b6d-166eed959aaf,0.0
04984bf2-5eb5-4ec0-808c-4e60232a65f7,0.0
049856d6-d84c-40fc-8692-7b8ade838f3e,0.0
04986087-236c-4324-a3dd-5db15bbe826f,0.0
04997d2c-fb14-4ec0-95cb-33a7d4787d02,0.0
049a2c9c-1def-476c-b002-0708c4f1241a,0.0
049cd07f-dcb1-46bd-9f33-45ad77f9390b,0.0
04a02942-06ac-4432-9bc3-a82424b063b1,0.0
04a61efa-3299-483f-b8dd-26f1a40eaccc,0.0
04a62b27-d8fb-431b-ad20-9c91a2f57d0d,0.0
04a6beb6-0fcd-40a3-9bc2-91b720e0134e,0.0
04a6dcbb-3df5-454c-ac6d-3d25da821f23,0.0
04a6e4e0-3b73-4e14-ae54-8bcca1aa1b94,0.0
04a6ee09-cb29-4198-9da1-3cf6f38bb4ba,0.0
04a98bff-2696-429d-a9c4-b6c91f2f620a,0.0
04a99daf-4b8b-470b-95d4-10b014d83679,0.0
04a9cbbe-66ea-41c0-ad69-fd6c809467fb,0.0
04abc163-1260-4821-96f7-7c54f4c0cd17,0.0
04ad5523-90e3-40ee-af64-246fc13cf715,0.0
04adc72e-1ba5-4673-805a-9dedb832ad3c,0.0
04aeeede-ad62-456c-ba73-41445ca1459c,0.0
04b03f08-e53c-4963-b396-e2d35047959b,0.0
04b05ac4-40ef-4478-b363-1385309b7079,0.0
04b10c29-9cdc-4c56-ac0c-e74047356815,0.0
04b12039-a122-43ff-a005-429a3fc0d876,0.0
04b148d1-52eb-451c-8d11-e64c0925524f,0.0
04b26bfe-1f32-454e-b8ae-f6f1e5731117,0.0
04b30506-33a1-4798-a40d-6bfb564ddf44,0.0
04b3e096-b355-452e-bb9d-6ffbb6ebab96,0.0
04b4e197-76ea-4840-ae4c-55710ea55ac3,0.0
04b5dbfe-c787-4b0c-8bc0-caff2d04ba5f,0.0
04b7a637-3890-409d-8761-cf17cb090281,0.0
04b8e434-7cd3-4105-abd7-34767fd53b1a,0.0
04b9987c-6f46-4728-910e-c015b3c1f8c4,0.0
04ba9ff1-babb-45b2-b623-e8d617dd771f,0.0
04baaddf-554e-4732-9b31-8db7ad5f81d9,0.0
04bb00fd-3117-48a8-8f4e-f4841d81dd3a,0.0
04bb3e77-12bc-4db7-9382-10193ccf1a93,0.0
04bb560e-ec52-46a0-bd29-71123252d9ea,0.0
04bb8d99-7fb2-465f-9b1b-8066460562c8,0.0
04bcc5b4-0781-4193-801d-d533075da44f,0.0
04be1e22-2618-48d2-8018-aadb8f30eea7,0.0
04c06027-d6b3-46e2-9d52-e8a075ca05e0,0.0
04c074ce-80be-4a4e-94fb-e287539203de,0.0
04c0db43-cddd-4dc7-aee7-785849698968,0.0
04c207c0-8f85-4420-8897-577a3314fffd,0.0
04c22e81-148e-4257-a532-ecba875558c1,0.0
04c2d77b-f916-4507-bc0c-314ee8e599cd,0.0
04c342dc-b440-4a92-a1ac-9e9037683b98,0.0
04c54b57-76ab-42cf-bd0e-71a8a43356f8,0.0
04c5a564-56d3-4e1d-adcb-b8b765989a27,0.0
04c6ba0a-c58e-4f74-b4b0-77a779007e2f,0.0
04c7f5fd-c272-4d3a-b666-1a11359bf59f,0.0
04c8f2e3-def5-4be8-91fa-f97b8ea05ded,0.0
04cd358e-3f2a-4600-9027-78d718fa1c17,0.0
04d028a2-cbd6-455c-bd71-54cf63ab81c8,0.0
04d0938b-924c-4fc2-9fc9-154819dfdb50,0.0
04d6c1e4-995b-4261-bb72-5fcebee0f02f,0.0
04d74b18-ebdc-4267-aea3-6015de928524,0.0
04d8a7d0-572c-4e85-bfca-f0921a98a06f,0.0
04db7c68-ec44-4d4c-a67b-6de434e97762,0.0
04dc0b6e-cb8f-4c5f-9bb3-5e0422b79fb6,0.0
04dd333a-e1df-4868-af09-7bddb63f6817,0.0
04ddebb5-1955-48ef-b6c1-f690b05ae727,0.0
04de9a93-8a71-4544-bcbc-599772daedad,0.0
04df90ed-d241-4ec5-a8a8-cfd2a7f6d5dc,0.0
04e074ae-c938-4477-aaa0-739576081ebe,0.0
04e0aca0-d447-43b2-a56e-86a9b07308ad,0.0
04e30f51-2ea9-4942-93d5-6e773fdaf121,0.0
04e4a8a9-6180-4e56-88f8-d7c6daf415a7,0.0
04e543ff-b98c-4440-ab63-db2d933d3ed6,0.0
04e87265-e0d0-4201-ac92-e013bb940f5e,0.0
04e88341-bed1-474f-9506-cd4edbd6e338,0.0
04e8936c-6376-4987-ad4e-65b27aab5dee,0.0
04ec09c1-040b-4958-9f1f-c0a4a9a27d5a,0.0
04ec8720-21be-427b-ae98-bb53b5b0134b,0.0
04eca989-f68b-4f6e-a45e-2288ef052fc9,0.0
04f210ff-5b38-4102-bafd-48ea99db2809,0.0
04f3acb8-fc48-4e42-8f66-fa8aa21aa61e,0.0
04f4a4a8-8b8f-49f3-9644-dae99a838660,0.0
04f4b870-d7fd-4c09-8d15-708718ea2d47,0.0
04f4d113-46ef-43c1-b4d3-ef293cb91f8c,0.0
04f4db32-6cca-454f-9178-94cd731aa689,0.0
04f57549-74cc-408f-831d-633e2c09691e,0.0
04f5a63a-0e64-425d-aae0-7fd4f0e152cf,0.0
04f5b66d-8ad3-4541-afcf-e794c26aaaba,0.0
04f79abd-485b-4767-9cf6-8d993086475c,0.0
04f83ebe-b801-40ce-9e76-b62b539559b0,0.0
04f86bad-d57d-40f8-8917-647e6da24412,0.0
04f94114-d9cb-4093-9258-6a78bd742beb,0.0
04fa1fb2-3d0d-46f8-b4cf-0e9378b1392f,0.0
04fa48d0-6673-4106-8538-8d7af72501d1,0.0
04fa6c31-d9b0-45ea-a828-853c88672495,0.0
04faa619-290f-4598-88fa-0b5d481c1de6,0.0
04fca5f2-9918-41c2-9677-1d36149acf36,0.0
04feb1e5-f818-40f9-8379-0aef309ad99a,0.0
04fee338-d105-4a8f-8876-cbe9eb16b519,0.0
04ff80c0-aa46-4950-ae08-677bf8b81778,0.0
0500d564-dbbd-4255-8f5e-e4a5e09f2c8a,0.0
05027732-46cd-4f0e-9e44-439b62c8874e,0.0
050289d5-cab0-4555-b604-15b65d6e2a5d,0.0
050440cb-e2bf-4510-9838-1d80efe3fdad,0.0
05045f27-02b2-40e1-878f-ed1397a1bfb4,0.0
05056db1-7113-4f3d-b2a9-039288025837,0.0
0505a634-9706-4513-8899-1de46772a9ef,0.0
0506589f-26e4-43b0-8cb4-3ae0a442f6b5,0.0
05092b59-d4e9-4324-abf2-2e978e031854,0.0
05096b5f-1e01-4f4b-8622-de09220f5d1d,0.0
0509c756-0ed9-411d-b0aa-d933e60cd44c,0.0
0509e46a-1acc-4488-82d1-7c5a3bc060fe,0.0
050b7a24-7fe4-4bf0-88b2-013c4626bdcf,0.0
050c4484-1d12-4e4f-a15a-2befdb01dd10,0.0
050d8b26-df13-42a4-98c0-120c8ccdd6ae,0.0
050da231-098d-4f7f-bc17-f09297068b4f,0.0
050efa0e-fee9-4e22-833e-b6d30b6535f7,0.0
051036ea-6431-4049-afac-b2b5c33ff77c,0.0
0512a209-feee-47dd-912a-73d7c8494f60,0.0
0512f90a-6ccd-4ab0-89c8-b86849037cae,0.0
0513e4d0-6052-4523-a109-22b764dfb9c7,0.0
0514627a-3f84-4927-828d-1779c7507b36,0.0
0515ee21-0a14-4058-be11-a20a0f0fcaa0,0.0
05167de2-eb1a-4608-8c39-a0ecf73c863c,0.0
0517417f-cee6-4970-80d3-a4b6b26faaae,0.0
0517ae94-de6f-4e28-9b48-889f133df76d,0.0
051861b0-525a-429d-a412-c1e28a3c2d0b,0.0
0518edaf-6725-4c8c-acf2-6343ea4f969c,0.0
05194d6f-1773-49fa-bad6-84b27ed96eee,0.0
051967ce-2e25-498b-8031-05507a270abd,0.0
0519fd14-886e-474f-a2f2-0080a98d7bc9,0.0
051a5924-8361-4a3d-a816-27b933b6a792,0.0
051a9668-f6bf-4801-9c64-831cda054d10,0.0
051b6f17-16ac-4381-a199-3b8a60ba44d1,0.0
051de38f-32d8-43f7-8641-8963fe53d0c5,0.0
051f0ff9-c2d8-4033-9b69-d94ba8f14e84,0.0
0520d431-5d50-4ca3-afd9-e14f31727e78,0.0
0521c09f-c9aa-42ae-99ed-806dfa7cc79a,0.0
052206dc-62f6-42ce-be23-70367f5aa600,0.0
0522d047-1e6e-497f-9128-9603f84894b2,0.0
052555be-758a-4818-a856-9a5be90b6990,0.0
05255947-441d-462c-adcd-c26ece4a011e,0.0
05264ff7-77fe-45f1-81ec-8d93d8026215,0.0
05267bd4-7d0c-4a19-8efd-4001beb7a014,0.0
0526ad07-48b1-4016-b2d1-78891410437b,0.0
0526e9d8-0ec2-491b-a44a-d191fd339fc8,0.0
05272c75-3796-4a52-9c84-bb1cc8a31a7d,0.0
0527ccf1-f4ab-4fa0-8442-60aae560ff5c,0.0
052d4c5c-83ac-48f0-b9c1-94c44ad608f5,0.0
052dd3e7-0657-4cc6-aa81-3f45bb9eab10,0.0
052eb0b3-9099-40b1-bb2b-92f96a73b2f9,0.0
052eff30-aa17-47fc-9a2e-2d15083674ce,0.0
052f1c6f-7f30-4175-b5d5-8d60b930703a,0.0
052fcfa0-366c-4ead-9744-70a2affed64b,0.0
052ff446-1703-473e-b0f7-5b910cbac735,0.0
0531bf8e-930a-4d22-accf-4b4743d6b050,0.0
0533ab8c-2b4b-4a98-9fd5-3e9336510abe,0.0
05341a06-b664-44f1-a81a-86ac2f090ddd,0.0
0535561a-b292-44b9-b1e5-9eabcf17c642,0.0
053558b9-9852-4595-a8fd-2a97bc088ca6,0.0
053585e5-5c84-45e4-a450-927e1889caba,0.0
0535a5c0-4275-4109-a18c-600aed953f71,0.0
0536a08b-e80f-4bb0-8801-79abcf497475,0.0
0539f670-0c59-4249-baad-1114b7c2ef6e,0.0
053a2db3-cf6b-4e9f-abd6-cfa2e9850543,0.0
053a6285-2256-4b79-90ae-ddd42e4fa95c,0.0
053ae407-ddce-4fcc-88f0-da5e5f874867,0.0
053b7261-0fb6-42b4-b87e-1e016b888618,0.0
053b8ef8-4028-4856-a7f5-a022c1617040,0.0
053c0a4c-81dd-442a-b995-2c1af7f7a057,0.0
053c237e-ec14-47ad-999b-2b11b522db89,0.0
053dca6c-38de-4449-87c5-55c092845a45,0.0
053dccd2-162e-4dca-8e9c-ffcf11e8b4b1,0.0
053e07ca-c063-4612-993d-2fdccf204c56,0.0
053ecf12-db6a-47f5-9fe4-d83eb0cfe106,0.0
053faee3-fc9d-4b3b-8518-e713100ff190,0.0
053ff4a7-51a5-4fcd-81fa-26a16e37d640,0.0
05404f45-2d31-403e-8b8f-cd1f104d96b4,0.0
0540a32e-a618-41dd-85c1-fcf276d6269a,0.0
0540d280-ae20-4399-a247-dfc599c30bb1,0.0
0544c3de-3f74-4592-a95a-b3d1cdca7f7b,0.0
0544d881-f86c-48e0-a7f9-fa83951cb50b,0.0
05466788-de10-4189-bafb-1c5f22e2f4da,0.0
0549a925-907c-421a-9159-ac081aa5d81b,0.0
0549bb9c-fe3e-4ec8-a3ca-cdd1ecce4008,0.0
054bd05e-078a-4588-a740-daccdca52860,0.0
054db762-92f8-44c8-99b0-04eee71141f7,0.0
054f8b1d-f840-4307-b294-42a0f78a3812,0.0
0550c49e-17bc-4d38-a1d3-3ed597059e91,0.0
055152f6-e45b-4307-97e2-41a9a6b34242,0.0
0551ed79-ace3-451d-aa3f-4f23a41a6759,0.0
05545e9a-482d-478c-b4e6-34c207b20198,0.0
0554bdf4-32e4-4f94-ab7d-714084b47d05,0.0
05552107-deae-4bc1-ab33-aa8bde0125cf,0.0
05560b69-f5f4-42f7-9979-9e0fd1a02bac,0.0
0556869b-6a01-4e58-a69b-05df90350d41,0.0
0556f8be-a911-4f90-8680-9e99ea200177,0.0
05570ee2-95f3-42e3-acd3-2160e9139e81,0.0
05596b2a-66b3-4aec-aabd-fe10fd9ada02,0.0
055b1134-5035-45af-ac7a-da7530a964b1,0.0
055d7bf9-a321-486e-b149-502a1d3cac36,0.0
055d81a8-3201-42b2-8665-d58ee25d43ee,0.0
055dbe4d-aa60-4f57-9cc4-34618c158859,0.0
055dc367-c526-4070-b1a6-d478befb9cf2,0.0
05628207-6629-4a3e-b5cd-d6f268eb510a,0.0
0562cab4-15c2-431c-bd03-12c3a4dd4e48,0.0
0563fa37-22f5-48a2-a95a-6919d5e3ad0a,0.0
05640232-a03d-47ab-b190-e10e7b1501bb,0.0
0565b79a-9f65-48eb-aa3b-b5f0ae508e3a,0.0
05662b30-d951-4db4-b763-b55c2e618ca4,0.0
0566883c-007d-4169-a27d-582d3f4f0c11,0.0
056801e3-1531-4460-96aa-8266f570178c,0.0
05681e12-bd99-421f-a260-3c9c30e6a986,0.0
0568a61c-7c07-46c5-b72e-407d117052d0,0.0
05695724-dd9d-4bfb-9343-8470dcfc5d82,0.0
05699b8b-bc60-48da-ad31-fe789b7cd145,0.0
056a4abf-0384-4402-a906-de17fb7061c3,0.0
056cd2ad-f142-4953-962f-8a1a41db4d74,0.0
056e9127-f2a8-49dc-a108-6ee2a8aac73c,0.0
056f5318-a2c9-4b05-8cca-6b0bc455cb48,0.0
056f96c6-f5fc-431f-a8fa-ff14800b1ed6,0.0
05702a75-aa76-496f-8920-e02cced522b5,0.0
0570c58a-d0fb-4f39-b60f-76fb8a095e08,0.0
0570cc40-d2c2-4a45-b5eb-33a0d455ad87,0.0
0571dba6-36c9-4b3d-b868-c1bf860feb03,0.0
0572ba56-99ca-4ac4-8fb5-95fac2bc951e,0.0
0573f166-bb62-4623-890c-658148dcd7f9,0.0
05740df5-959c-4634-91c9-e03b2d884b7b,0.0
057874b0-12dd-4a40-ab12-3cbbda675725,0.0
05793372-647f-4391-894b-4c4139a9f072,0.0
05797e5f-851c-4b5c-ae88-eed27a2a8a38,0.0
057999f4-38de-4e90-823d-ed5f50f70fcc,0.0
0579dc0e-5117-4127-b39c-6421d62d7e66,0.0
057b3acc-5b44-4ca8-b90a-708cc157148f,0.0
057bb320-1ab9-4f49-8d6d-a5d8d6849e5f,0.0
057d8b4c-ef6e-467a-a17b-48fcd0784716,0.0
057e48eb-4c59-4801-9706-e63a77e0eeee,0.0
057f584c-a355-40c9-9262-e78d22cb43f1,0.0
0580add4-fe52-43fa-9973-fdf97a73cd91,0.0
0581c0ef-86c3-40c3-8e81-a156e87fdbc3,0.0
0582f428-0e64-4672-a289-c12520830da8,0.0
05833fc9-d3ce-47f4-af07-a58bf209a1c5,0.0
05835c16-3916-4783-9105-8d7675ad585b,0.0
05838cda-0c8c-450e-98b9-c4a88ee74b6e,0.0
058470a8-9fd1-4a58-a6f2-cbc658ec5a59,0.0
0584d9ba-7e73-4300-b77b-64d8bc6ce1c8,0.0
058681f7-a302-4bc6-9164-bb06e77042f1,0.0
0587d95a-4805-4b25-88ee-a5634940a5d4,0.0
0587f97e-14f4-4adc-91f8-0a971698151d,0.0
05885489-21ea-4419-ae1e-28a5002e2dcc,0.0
05894664-b4e5-430d-9b91-6c36f8bdf730,0.0
058a836d-0768-4957-8392-793111674108,0.0
058ba7da-453d-4051-811f-86107f48cc30,0.0
058bbe89-5f8d-4f42-9e27-e44c65e9fcc2,0.0
058c730f-e4df-4ed3-ae84-d7d1566046e2,0.0
058dccd5-8394-42b4-b3ae-18fd90a9f2c4,0.0
05906bf7-9832-4612-a28f-6897dfc2f190,0.0
0590aba0-9c0a-4a04-96ae-300adabcbd15,0.0
0590b17a-8c40-4532-a332-37a581d2999f,0.0
0591bcf1-2ff8-48ab-acbd-0b80ff1a94fd,0.0
0591f291-401a-4102-aa1f-c7c46296363a,0.0
0592d579-5272-4fb3-a0d0-e699651287e2,0.0
05935f1f-414f-45d2-8d2d-bc38ea57ea01,0.0
0593924f-7590-49dd-84cd-866ffe0161f0,0.0
0594fedb-7f0c-4a5b-ab84-684973e7bc0b,0.0
05951418-640e-4b13-b375-d43a4a3aaa2c,0.0
05960c07-a1d7-4d78-bc70-a08d5b2c30a0,0.0
059640c9-e67b-471a-855f-26b56d8f84c0,0.0
0596b9b8-f320-4efc-aad7-c5faa1a1e840,0.0
05994e66-d423-4c39-baf6-07f41083aa2e,0.0
0599d205-1626-4064-9279-2ab9f41c9dbe,0.0
059a8ce1-a137-4f84-b739-66009b19cf05,0.0
059c49ee-3849-46f5-ab7f-c1225ceaae6e,0.0
059c6bb6-630e-43f4-93b3-828f27eb54eb,0.0
059d4588-a86c-4fda-9d45-cfe50101b641,0.0
059e7e89-482c-4464-b1d6-a59c2fe452e4,0.0
059f3801-86df-41e5-92d9-77ebc565e694,0.0
059f4477-eaf6-4590-acec-32160a1e97b0,0.0
05a05218-8215-41e8-8348-1e6f2d105e24,0.0
05a08ea5-ecdb-4fc4-aba1-c5cbb5b8c475,0.0
05a0ceed-b23c-4ea8-b2d4-88767da22425,0.0
05a2070c-7f00-4011-aa71-f946a0241f54,0.0
05a20aab-7bf8-448c-89d6-b41d2ef6d568,0.0
05a28323-0e69-4fd0-908f-46d9ffff7c75,0.0
05a2e25e-1be5-4865-9b9c-d160c970eb1a,0.0
05a2f401-f453-4235-86a0-c8981e615755,0.0
05a397ea-a97b-47b1-84e4-77510097666a,0.0
05a49312-019d-4aab-9f7a-26fda504b5f3,0.0
05a49550-4a38-4f6c-8d25-c5f8689b00ff,0.0
05a54a92-8851-40b2-8679-fdcca417a525,0.0
05a838d7-a630-4b55-8b9f-f4f5cc5a68d1,0.0
05abfe0c-7567-49bc-bdaf-0895a32c1409,0.0
05ad15ae-5415-4df0-ad84-feded527966b,0.0
05aea027-f7a8-42a6-9e55-25cb999ea97b,0.0
05b0176d-3feb-44f3-9bc9-517db82776a4,0.0
05b2f2a5-592f-46ed-b9d9-5cae853e4d7d,0.0
05b311bc-92a3-4ac0-a638-264e0e48ca23,0.0
05b35652-2d4d-4a49-b460-d03f511c8c30,0.0
05b458b9-ad86-49b2-9807-46324b433787,0.0
05b4a3b2-bc33-4e89-9ae0-857468219088,0.0
05b665f2-13b3-4150-a8b9-af3279c40152,0.0
05b6981e-d3fb-489d-a7ef-622c5785fd2d,0.0
05b6adaf-7c51-4e57-8343-82f61c7bce05,0.0
05b6feb1-9121-4bde-8526-a7dd759f7aa9,0.0
05b95a7b-2f60-4170-b6e5-6858b25e1dea,0.0
05ba2053-21c0-4d41-828b-9bf850272e88,0.0
05badd1b-7858-477b-bc68-251cebbc324e,0.0
05bd04b8-b3d9-4893-b2ea-22383fffaed5,0.0
05bdf20f-1aa7-4abd-bb39-4bfac29936aa,0.0
05be8998-0fb9-4e6f-b8e6-6d25adec56f6,0.0
05bee2e6-0c2b-4a4d-b723-4e2ae59d90f8,0.0
05c03d0a-be2c-458f-86ca-7415cdf28a13,0.0
05c09b29-f202-470f-b8fe-9138c0c7f766,0.0
05c35c49-0ae5-43f3-b3cf-39bc2f0bfd7c,0.0
05c423c7-b682-491b-9fbf-551d86e08c98,0.0
05c5c084-c576-4226-adaa-f6b22f2441ee,0.0
05c64f6e-5ccc-4fec-8f96-45384d4e25c7,0.0
05c76387-29bc-4824-9254-c8704ea9147e,0.0
05c84963-ac8a-43d8-ab99-ff31bc90b174,0.0
05c88208-cfbe-4875-87d8-376cd62c0d83,0.0
05c8821d-0920-43da-aae3-79b23ec3713b,0.0
05c8f19a-d242-4a96-806b-a435177e2bae,0.0
05cb0787-6b00-4573-acd2-5e83692e83a4,0.0
05cb7be0-4394-483f-a480-742d19cabd29,0.0
05cc4c1e-83bc-4ab3-bf7f-995a77eab787,0.0
05ccbc4a-4286-4327-afbc-a650e913016e,0.0
05cde56f-2435-4597-ac41-2e69826acc64,0.0
05cde7ca-7c18-4ec4-bda3-72508e3459a7,0.0
05cf3bda-18ae-472a-aee5-b140388c941d,0.0
05cf81a3-8784-415e-8c0d-92d8399d9d2f,0.0
05d09d8e-1262-49be-bafe-421f5005c02e,0.0
05d135bc-d3ed-4021-8b74-17bf8fbbe36f,0.0
05d1c33b-2f5b-4b22-a600-79dca2d21aa3,0.0
05d23545-5c56-4c97-a762-9990ed1acfd2,0.0
05d29a0a-bc4d-4a23-a464-d40e9fac3a86,0.0
05d2a3e9-0808-4b77-8f14-299b08e9c995,0.0
05d3cda3-c42e-4932-a949-cac42953be4b,0.0
05d48183-4150-42cb-84c5-d84ef88c5326,0.0
05d5a3d4-3337-496f-a198-7c1edbb99231,0.0
05d6709b-4e4a-48db-a07d-8390f5aeea11,0.0
05d7efc1-908f-4b24-a608-030700f00ea6,0.0
05dd20ca-a0a2-4356-9c89-3ccfda820275,0.0
05dde228-5216-4da6-a1c2-26526c9de16f,0.0
05de2bbe-a12b-43b1-8978-23b346dbd200,0.0
05de69a7-1296-4a27-a1b5-90591fc7e009,0.0
05e0d873-360f-4da9-8fea-9b90adef1443,0.0
05e12484-8cf9-4c41-85fa-26e4fa8e5b72,0.0
05e16a33-f930-4fc9-88fb-3df80eac8fe2,0.0
05e1ff44-2a6f-4bbc-8307-2402e17fac93,0.0
05e34371-d5d6-4a3f-a98e-69232fc524a8,0.0
05e4014f-26d1-439e-857b-1b6eb3205bde,0.0
05e6448a-4332-458d-84e7-38cfe8e767e7,0.0
05e66193-46a7-468e-9e09-e9ab7e87f9f5,0.0
05e6d6a4-ec3b-4771-b6e7-3b34357042ef,0.0
05e91696-2804-43f6-a232-918e30a1486c,0.0
05e933fb-c610-4837-873a-4f50dc39fb6a,0.0
05ea648b-9670-493f-81c1-c47ff1fc97c2,0.0
05ea90e4-1f4d-46d4-b784-75004d52e20c,0.0
05eb0677-0149-40bc-b17a-ba7a96e5cf5f,0.0
05ed7a0c-4173-4733-83cb-05db0d4947f2,0.0
05ef1f0a-a871-4794-ac5e-14b41a81119d,0.0
05efd8fb-36d9-465d-93fb-b112d8768f6e,0.0
05f17449-85f9-4c1f-ba7f-d0062f1f963d,0.0
05f19bac-a4cb-48be-adb2-4c4ac16c4d96,0.0
05f2280a-9dc4-4043-a469-ea26e4e353fd,0.0
05f30ee5-8f4b-4410-9899-6fee9190eebf,0.0
05f38bec-f55f-4fc4-89b1-116e2167d0ea,0.0
05f5cbdb-251e-462a-8853-cc836ca4501a,0.0
05f64447-bca1-4018-ad24-d351582bfc56,0.0
05f698c5-d6cb-4baf-808b-15a012cd9045,0.0
05f6e85c-7b72-4332-b6e2-bce9eba0fbbc,0.0
05f719e1-a1e9-43e6-9c19-bbd2cf585a9f,0.0
05f7d64a-ce4e-4136-8fc8-32bcda9e1ef5,0.0
05fa5c59-56f2-4fc2-a30c-47c3ee116a06,0.0
05fb2e42-e8d4-4efc-bbec-d32593c599c6,0.0
05fd31bd-c1a7-4bb5-9b28-8f6fcf02619a,0.0
05fdc52a-5764-42e0-86f5-5d1beb1c9f0f,0.0
05fde954-a04f-4e8d-8010-b4aa60db2c00,0.0
05fe3c60-50a3-4f14-b0b2-201cb292e19a,0.0
05ff3c9e-a68c-484d-bc14-a08159fddc9e,0.0
06000404-18f9-4bbc-aa66-4681875252a1,0.0
06006944-fd29-40a3-8678-8f7a6d9dd8a1,0.0
06049032-e2aa-4751-a036-3acc327d2c3b,0.0
06072728-f40f-47f1-a1e2-fb7ba1be2244,0.0
0607bed4-9f42-470c-9d4e-ebde46b59c0e,0.0
06081a75-c464-4d5a-b405-7d2cae5de63c,0.0
0609bc0b-3f14-4e3d-b21b-af91e4e35959,0.0
060a1d71-ac8b-4cbc-813b-fcedd38e0598,0.0
060c6f9c-d089-41dc-b5fc-aadcf4e379c0,0.0
060ce281-b016-4669-a265-08ee2a074f28,0.0
060dd0dc-8b83-4130-a652-104f42f40f35,0.0
060e2312-8b10-410d-9849-a24598ef82a1,0.0
06104c4a-80c7-44fe-a76c-d3cac703a249,0.0
06111979-9eb3-4e47-b468-88bfb2e40fc7,0.0
06113ea5-8338-42cb-976e-913cb238d758,0.0
0613063f-943f-4f4b-b7ff-0a302209997a,0.0
06133d61-6220-4417-b752-0bbce961ce7f,0.0
0613daa5-7f19-4f0e-ac94-93b4887fd323,0.0
0613fb3a-c44e-4246-9e5c-0a14446c6d1a,0.0
0614807b-bd24-48c9-ba59-31e36b485ef3,0.0
06155e01-1dfc-41f7-a92d-58d830d2c14e,0.0
06174f12-3917-4b1a-a52c-db9211eed699,0.0
0618aeeb-56ba-4777-82f6-2928a4f863c7,0.0
0618bba8-5649-4317-9ffa-752063815d53,0.0
06191008-d7c9-4695-9e05-acb8b945dde0,0.0
061917f0-f86e-4434-bead-1327a5982e83,0.0
0619f555-f99d-41ec-ab34-31548eb4f70d,0.0
061acbc8-5386-4900-a418-fde23305f255,0.0
061cc224-5639-4439-b2c8-7c3bf854e394,0.0
061d8a8e-26cc-4c94-9ccd-fc4bb1dbabab,0.0
061ef94f-bb43-4e32-8956-8ce55939f141,0.0
062005d0-a51f-48b3-bd1a-d4fbe3a02c65,0.0
06205552-94f3-4e75-9c0b-a6690ac83ab2,0.0
0620fe19-abcc-48b7-a0f2-30245d98be32,0.0
06242729-e2ff-4303-a73d-d5615356143d,0.0
0625a7ec-a883-446a-8ed8-0085d31b71f3,0.0
0625c724-7af6-4b15-8b1b-6e1a4eebd351,0.0
062b110d-add1-4cf6-934b-21d9009df6f0,0.0
062b6cff-c4ad-4e9b-843b-293631a7e51c,0.0
062b7b17-b0a5-46c8-b545-96416c4f53bb,0.0
062bcd23-c7c5-4b9f-8857-f369a2f1aa25,0.0
062c0fa0-d607-48f2-8f3f-0e634d4b690d,0.0
062cc280-1b49-4f36-a92c-167801cdfb0b,0.0
062f64a8-e9f6-4cb3-8ab7-872abfc38152,0.0
062ff3a6-65bc-4ebc-952e-52583f65a385,0.0
0630587a-310e-4911-ac41-33fe9d850d27,0.0
0631c7e1-4ca5-43dc-9986-bdef68782c9d,0.0
06338478-8653-44c9-9cc1-5ce930b34918,0.0
0633e715-940c-4291-a072-32d10ffb35c9,0.0
06343bdb-ce1a-4004-9239-6ef20c477f8d,0.0
0634b8a0-32a3-4ced-92ba-24761573469f,0.0
06352636-264a-48eb-b68e-674882fa511d,0.0
0636ebad-7982-47ca-ad96-3377732eb893,0.0
0637780f-7fb8-4c9b-9971-12a421af047b,0.0
063d11cb-5bba-400d-a972-d56536396556,0.0
063e0a16-1c1e-47da-a069-ecd45394dddb,0.0
063f8d32-740a-44e4-8633-76721c33f939,0.0
0640e5b0-a192-478f-9ce3-8a0601d1e564,0.0
0641db76-90d4-4141-87c3-8501c2323c9c,0.0
06420b05-40cd-4c45-b932-e408cdf05d84,0.0
06429540-bd2f-452b-9792-cd054014dddb,0.0
0643df96-8d93-40df-bfad-e41cc5156b7e,0.0
06448b62-0db7-4e3a-8974-074d0107df56,0.0
064571c6-6d54-47c0-9cc2-8d7ad8b4e00e,0.0
0645f5cb-fee8-4556-a464-3bfa4ca96e8f,0.0
06463154-c871-43c3-a4b9-4e383c17019a,0.0
0647d961-c05c-40c1-a799-2f5034376053,0.0
06487951-67e2-40cb-84dd-2b2d54b50c5a,0.0
064b9edd-e797-4e25-a980-694821027f6e,0.0
064bab06-1d5b-4067-9224-716f3809ae09,0.0
064bc0f8-f905-40c8-95bb-a5a2ff10d7d0,0.0
064c0ef2-3887-410b-a909-e13f9eb655dd,0.0
064ccdc2-d0b3-44b3-b7f7-856354761976,0.0
064dc6ab-5f45-4e1c-8f2a-bc3d5f71c997,0.0
064e7f62-be6e-489b-a734-98621e3f9476,0.0
064edcf6-db0f-473f-8ade-cb303debe5c1,0.0
